country,indicator,year,value,unit,source
ETH,Fiscal balance,2028,-0.617,% GDP,IMF (WEO)
ETH,Fiscal balance,2029,-0.399,% GDP,IMF (WEO)
ETH,Fiscal balance,2030,-0.337,% GDP,IMF (WEO)
ETH,Fiscal balance,2031,-0.286,% GDP,IMF (WEO)
ETH,Gen gov debt,2027,36.069,% GDP,IMF (WEO)
ETH,Gen gov debt,2028,33.566,% GDP,IMF (WEO)
ETH,Gen gov debt,2029,31.147,% GDP,IMF (WEO)
ETH,Gen gov debt,2030,29.07,% GDP,IMF (WEO)
ETH,Gen gov debt,2031,27.033,% GDP,IMF (WEO)
GAB,GDP growth,2027,2.809,%,IMF (WEO)
GAB,GDP growth,2028,2.848,%,IMF (WEO)
GAB,GDP growth,2029,2.849,%,IMF (WEO)
GAB,GDP growth,2030,2.845,%,IMF (WEO)
GAB,GDP growth,2031,2.87,%,IMF (WEO)
GAB,Inflation,2027,2.416,%,IMF (WEO)
GAB,Inflation,2028,2.271,%,IMF (WEO)
GAB,Inflation,2029,2.272,%,IMF (WEO)
GAB,Inflation,2030,2.275,%,IMF (WEO)
GAB,Inflation,2031,2.28,%,IMF (WEO)
GAB,Fiscal balance,2027,-11.151,% GDP,IMF (WEO)
GAB,Fiscal balance,2028,-11.955,% GDP,IMF (WEO)
GAB,Fiscal balance,2029,-10.474,% GDP,IMF (WEO)
GAB,Fiscal balance,2030,-11.127,% GDP,IMF (WEO)
GAB,Fiscal balance,2031,-11.813,% GDP,IMF (WEO)
GAB,Fiscal balance,2027,-7.195,% GDP,IMF (WEO)
GAB,Fiscal balance,2028,-7.632,% GDP,IMF (WEO)
GAB,Fiscal balance,2029,-5.739,% GDP,IMF (WEO)
GAB,Fiscal balance,2030,-6.022,% GDP,IMF (WEO)
GAB,Fiscal balance,2031,-6.353,% GDP,IMF (WEO)
GAB,Gen gov debt,2027,94.316,% GDP,IMF (WEO)
GAB,Gen gov debt,2028,102.126,% GDP,IMF (WEO)
GAB,Gen gov debt,2029,108.02,% GDP,IMF (WEO)
GAB,Gen gov debt,2030,114.311,% GDP,IMF (WEO)
GAB,Gen gov debt,2031,121.05,% GDP,IMF (WEO)
GMB,GDP growth,2027,5.024,%,IMF (WEO)
GMB,GDP growth,2028,5.019,%,IMF (WEO)
GMB,GDP growth,2029,5.019,%,IMF (WEO)
GMB,GDP growth,2030,5.019,%,IMF (WEO)
GMB,GDP growth,2031,5.019,%,IMF (WEO)
GMB,Inflation,2027,5.0,%,IMF (WEO)
GMB,Inflation,2028,5.0,%,IMF (WEO)
GMB,Inflation,2029,5.0,%,IMF (WEO)
GMB,Inflation,2030,5.0,%,IMF (WEO)
GMB,Inflation,2031,5.0,%,IMF (WEO)
GMB,Fiscal balance,2027,-0.427,% GDP,IMF (WEO)
GMB,Fiscal balance,2028,-0.608,% GDP,IMF (WEO)
GMB,Fiscal balance,2029,-0.543,% GDP,IMF (WEO)
GMB,Fiscal balance,2030,-0.465,% GDP,IMF (WEO)
GMB,Fiscal balance,2031,-0.498,% GDP,IMF (WEO)
GMB,Fiscal balance,2027,2.224,% GDP,IMF (WEO)
GMB,Fiscal balance,2028,1.539,% GDP,IMF (WEO)
GMB,Fiscal balance,2029,1.386,% GDP,IMF (WEO)
GMB,Fiscal balance,2030,1.272,% GDP,IMF (WEO)
GMB,Fiscal balance,2031,1.121,% GDP,IMF (WEO)
GMB,Gen gov debt,2027,61.566,% GDP,IMF (WEO)
GMB,Gen gov debt,2028,56.377,% GDP,IMF (WEO)
GMB,Gen gov debt,2029,51.837,% GDP,IMF (WEO)
GMB,Gen gov debt,2030,48.118,% GDP,IMF (WEO)
GMB,Gen gov debt,2031,44.289,% GDP,IMF (WEO)
GHA,GDP growth,2027,4.928,%,IMF (WEO)
GHA,GDP growth,2028,4.999,%,IMF (WEO)
GHA,GDP growth,2029,5.0,%,IMF (WEO)
GHA,GDP growth,2030,5.0,%,IMF (WEO)
GHA,GDP growth,2031,5.0,%,IMF (WEO)
GHA,Inflation,2027,7.765,%,IMF (WEO)
GHA,Inflation,2028,8.0,%,IMF (WEO)
GHA,Inflation,2029,8.0,%,IMF (WEO)
GHA,Inflation,2030,8.0,%,IMF (WEO)
GHA,Inflation,2031,8.0,%,IMF (WEO)
GHA,Fiscal balance,2027,-1.832,% GDP,IMF (WEO)
GHA,Fiscal balance,2028,-1.669,% GDP,IMF (WEO)
GHA,Fiscal balance,2029,-1.826,% GDP,IMF (WEO)
GHA,Fiscal balance,2030,-2.23,% GDP,IMF (WEO)
GHA,Fiscal balance,2031,-2.174,% GDP,IMF (WEO)
GHA,Fiscal balance,2027,1.5,% GDP,IMF (WEO)
GHA,Fiscal balance,2028,1.5,% GDP,IMF (WEO)
GHA,Fiscal balance,2029,1.5,% GDP,IMF (WEO)
GHA,Fiscal balance,2030,1.0,% GDP,IMF (WEO)
GHA,Fiscal balance,2031,1.0,% GDP,IMF (WEO)
GHA,Gen gov debt,2027,50.664,% GDP,IMF (WEO)
GHA,Gen gov debt,2028,48.118,% GDP,IMF (WEO)
GHA,Gen gov debt,2029,45.746,% GDP,IMF (WEO)
GHA,Gen gov debt,2030,44.0,% GDP,IMF (WEO)
GHA,Gen gov debt,2031,42.327,% GDP,IMF (WEO)
GIN,GDP growth,2027,9.332,%,IMF (WEO)
GIN,GDP growth,2028,9.837,%,IMF (WEO)
GIN,GDP growth,2029,10.226,%,IMF (WEO)
GIN,GDP growth,2030,8.515,%,IMF (WEO)
GIN,GDP growth,2031,7.245,%,IMF (WEO)
GIN,Inflation,2027,5.639,%,IMF (WEO)
GIN,Inflation,2028,4.586,%,IMF (WEO)
GIN,Inflation,2029,4.012,%,IMF (WEO)
GIN,Inflation,2030,3.999,%,IMF (WEO)
GIN,Inflation,2031,4.0,%,IMF (WEO)
GIN,Fiscal balance,2027,-4.173,% GDP,IMF (WEO)
GIN,Fiscal balance,2028,-3.5,% GDP,IMF (WEO)
GIN,Fiscal balance,2029,-3.0,% GDP,IMF (WEO)
GIN,Fiscal balance,2030,-2.7,% GDP,IMF (WEO)
GIN,Fiscal balance,2031,-2.5,% GDP,IMF (WEO)
GIN,Fiscal balance,2027,-2.36,% GDP,IMF (WEO)
GIN,Fiscal balance,2028,-1.225,% GDP,IMF (WEO)
GIN,Fiscal balance,2029,-0.427,% GDP,IMF (WEO)
GIN,Fiscal balance,2030,-0.116,% GDP,IMF (WEO)
GIN,Fiscal balance,2031,0.079,% GDP,IMF (WEO)
GIN,Gen gov debt,2027,41.399,% GDP,IMF (WEO)
GIN,Gen gov debt,2028,37.897,% GDP,IMF (WEO)
GIN,Gen gov debt,2029,33.045,% GDP,IMF (WEO)
GIN,Gen gov debt,2030,31.387,% GDP,IMF (WEO)
GIN,Gen gov debt,2031,28.925,% GDP,IMF (WEO)
GNB,GDP growth,2027,4.9,%,IMF (WEO)
GNB,GDP growth,2028,4.5,%,IMF (WEO)
GNB,GDP growth,2029,4.5,%,IMF (WEO)
GNB,GDP growth,2030,4.204,%,IMF (WEO)
GNB,GDP growth,2031,4.21,%,IMF (WEO)
GNB,Inflation,2027,2.1,%,IMF (WEO)
GNB,Inflation,2028,2.1,%,IMF (WEO)
GNB,Inflation,2029,2.1,%,IMF (WEO)
GNB,Inflation,2030,2.1,%,IMF (WEO)
GNB,Inflation,2031,2.1,%,IMF (WEO)
GNB,Fiscal balance,2027,-3.548,% GDP,IMF (WEO)
GNB,Fiscal balance,2028,-3.001,% GDP,IMF (WEO)
GNB,Fiscal balance,2029,-2.972,% GDP,IMF (WEO)
GNB,Fiscal balance,2030,-3.023,% GDP,IMF (WEO)
GNB,Fiscal balance,2031,-2.981,% GDP,IMF (WEO)
GNB,Fiscal balance,2027,-0.163,% GDP,IMF (WEO)
GNB,Fiscal balance,2028,0.286,% GDP,IMF (WEO)
GNB,Fiscal balance,2029,0.052,% GDP,IMF (WEO)
GNB,Fiscal balance,2030,-0.232,% GDP,IMF (WEO)
GNB,Fiscal balance,2031,-0.287,% GDP,IMF (WEO)
GNB,Gen gov debt,2027,71.811,% GDP,IMF (WEO)
GNB,Gen gov debt,2028,69.883,% GDP,IMF (WEO)
GNB,Gen gov debt,2029,68.031,% GDP,IMF (WEO)
GNB,Gen gov debt,2030,66.355,% GDP,IMF (WEO)
GNB,Gen gov debt,2031,65.237,% GDP,IMF (WEO)
KEN,GDP growth,2027,4.662,%,IMF (WEO)
KEN,GDP growth,2028,5.061,%,IMF (WEO)
KEN,GDP growth,2029,5.0,%,IMF (WEO)
KEN,GDP growth,2030,5.008,%,IMF (WEO)
KEN,GDP growth,2031,5.015,%,IMF (WEO)
KEN,Inflation,2027,5.892,%,IMF (WEO)
KEN,Inflation,2028,5.7,%,IMF (WEO)
KEN,Inflation,2029,5.724,%,IMF (WEO)
KEN,Inflation,2030,5.25,%,IMF (WEO)
KEN,Inflation,2031,5.0,%,IMF (WEO)
KEN,Fiscal balance,2027,-5.969,% GDP,IMF (WEO)
KEN,Fiscal balance,2028,-5.959,% GDP,IMF (WEO)
KEN,Fiscal balance,2029,-6.052,% GDP,IMF (WEO)
KEN,Fiscal balance,2030,-6.159,% GDP,IMF (WEO)
KEN,Fiscal balance,2031,-6.319,% GDP,IMF (WEO)
KEN,Fiscal balance,2027,-0.2,% GDP,IMF (WEO)
KEN,Fiscal balance,2028,-0.052,% GDP,IMF (WEO)
KEN,Fiscal balance,2029,-0.026,% GDP,IMF (WEO)
KEN,Fiscal balance,2030,0.013,% GDP,IMF (WEO)
KEN,Fiscal balance,2031,0.017,% GDP,IMF (WEO)
KEN,Gen gov debt,2027,72.392,% GDP,IMF (WEO)
KEN,Gen gov debt,2028,73.344,% GDP,IMF (WEO)
KEN,Gen gov debt,2029,73.55,% GDP,IMF (WEO)
KEN,Gen gov debt,2030,74.218,% GDP,IMF (WEO)
KEN,Gen gov debt,2031,75.134,% GDP,IMF (WEO)
LSO,GDP growth,2027,0.827,%,IMF (WEO)
LSO,GDP growth,2028,1.404,%,IMF (WEO)
LSO,GDP growth,2029,1.503,%,IMF (WEO)
LSO,GDP growth,2030,1.505,%,IMF (WEO)
LSO,GDP growth,2031,1.512,%,IMF (WEO)
LSO,Inflation,2027,3.916,%,IMF (WEO)
LSO,Inflation,2028,4.0,%,IMF (WEO)
LSO,Inflation,2029,4.0,%,IMF (WEO)
LSO,Inflation,2030,4.0,%,IMF (WEO)
LSO,Inflation,2031,4.0,%,IMF (WEO)
LSO,Fiscal balance,2027,4.493,% GDP,IMF (WEO)
LSO,Fiscal balance,2028,4.376,% GDP,IMF (WEO)
LSO,Fiscal balance,2029,3.962,% GDP,IMF (WEO)
LSO,Fiscal balance,2030,3.713,% GDP,IMF (WEO)
LSO,Fiscal balance,2031,3.42,% GDP,IMF (WEO)
LSO,Fiscal balance,2027,6.53,% GDP,IMF (WEO)
LSO,Fiscal balance,2028,6.499,% GDP,IMF (WEO)
LSO,Fiscal balance,2029,6.129,% GDP,IMF (WEO)
LSO,Fiscal balance,2030,5.979,% GDP,IMF (WEO)
LSO,Fiscal balance,2031,5.738,% GDP,IMF (WEO)
LSO,Gen gov debt,2027,48.565,% GDP,IMF (WEO)
LSO,Gen gov debt,2028,48.095,% GDP,IMF (WEO)
LSO,Gen gov debt,2029,47.883,% GDP,IMF (WEO)
LSO,Gen gov debt,2030,48.599,% GDP,IMF (WEO)
LSO,Gen gov debt,2031,50.01,% GDP,IMF (WEO)
LBR,GDP growth,2027,5.386,%,IMF (WEO)
LBR,GDP growth,2028,5.611,%,IMF (WEO)
LBR,GDP growth,2029,5.576,%,IMF (WEO)
LBR,GDP growth,2030,5.626,%,IMF (WEO)
LBR,GDP growth,2031,5.498,%,IMF (WEO)
LBR,Inflation,2027,6.211,%,IMF (WEO)
LBR,Inflation,2028,5.445,%,IMF (WEO)
LBR,Inflation,2029,5.07,%,IMF (WEO)
LBR,Inflation,2030,4.946,%,IMF (WEO)
LBR,Inflation,2031,4.964,%,IMF (WEO)
LBR,Fiscal balance,2027,-1.07,% GDP,IMF (WEO)
LBR,Fiscal balance,2028,-1.379,% GDP,IMF (WEO)
LBR,Fiscal balance,2029,-2.184,% GDP,IMF (WEO)
LBR,Fiscal balance,2030,-0.975,% GDP,IMF (WEO)
LBR,Fiscal balance,2031,-0.947,% GDP,IMF (WEO)
LBR,Fiscal balance,2027,0.01,% GDP,IMF (WEO)
LBR,Fiscal balance,2028,-0.426,% GDP,IMF (WEO)
LBR,Fiscal balance,2029,-1.341,% GDP,IMF (WEO)
LBR,Fiscal balance,2030,-0.189,% GDP,IMF (WEO)
LBR,Fiscal balance,2031,-0.239,% GDP,IMF (WEO)
LBR,Gen gov debt,2027,53.253,% GDP,IMF (WEO)
LBR,Gen gov debt,2028,50.494,% GDP,IMF (WEO)
LBR,Gen gov debt,2029,48.724,% GDP,IMF (WEO)
LBR,Gen gov debt,2030,45.855,% GDP,IMF (WEO)
LBR,Gen gov debt,2031,43.1,% GDP,IMF (WEO)
MDG,GDP growth,2027,4.131,%,IMF (WEO)
MDG,GDP growth,2028,4.627,%,IMF (WEO)
MDG,GDP growth,2029,4.729,%,IMF (WEO)
MDG,GDP growth,2030,4.834,%,IMF (WEO)
MDG,GDP growth,2031,4.848,%,IMF (WEO)
MDG,Inflation,2027,7.029,%,IMF (WEO)
MDG,Inflation,2028,6.0,%,IMF (WEO)
MDG,Inflation,2029,6.0,%,IMF (WEO)
MDG,Inflation,2030,6.0,%,IMF (WEO)
MDG,Inflation,2031,5.0,%,IMF (WEO)
MDG,Fiscal balance,2027,-3.944,% GDP,IMF (WEO)
MDG,Fiscal balance,2028,-3.853,% GDP,IMF (WEO)
MDG,Fiscal balance,2029,-3.917,% GDP,IMF (WEO)
MDG,Fiscal balance,2030,-3.814,% GDP,IMF (WEO)
MDG,Fiscal balance,2031,-3.596,% GDP,IMF (WEO)
MDG,Fiscal balance,2027,-3.034,% GDP,IMF (WEO)
MDG,Fiscal balance,2028,-2.984,% GDP,IMF (WEO)
MDG,Fiscal balance,2029,-2.995,% GDP,IMF (WEO)
MDG,Fiscal balance,2030,-3.038,% GDP,IMF (WEO)
MDG,Fiscal balance,2031,-2.97,% GDP,IMF (WEO)
MDG,Gen gov debt,2027,50.363,% GDP,IMF (WEO)
MDG,Gen gov debt,2028,50.628,% GDP,IMF (WEO)
MDG,Gen gov debt,2029,50.556,% GDP,IMF (WEO)
MDG,Gen gov debt,2030,48.69,% GDP,IMF (WEO)
MDG,Gen gov debt,2031,48.309,% GDP,IMF (WEO)
MWI,GDP growth,2027,2.432,%,IMF (WEO)
MWI,GDP growth,2028,2.719,%,IMF (WEO)
MWI,GDP growth,2029,2.888,%,IMF (WEO)
MWI,GDP growth,2030,3.0,%,IMF (WEO)
MWI,GDP growth,2031,3.0,%,IMF (WEO)
MWI,Inflation,2027,22.048,%,IMF (WEO)
MWI,Inflation,2028,20.933,%,IMF (WEO)
MWI,Inflation,2029,18.627,%,IMF (WEO)
MWI,Inflation,2030,17.606,%,IMF (WEO)
MWI,Inflation,2031,16.371,%,IMF (WEO)
MWI,Fiscal balance,2027,-11.973,% GDP,IMF (WEO)
MWI,Fiscal balance,2028,-11.374,% GDP,IMF (WEO)
MWI,Fiscal balance,2029,-11.467,% GDP,IMF (WEO)
MWI,Fiscal balance,2030,-11.5,% GDP,IMF (WEO)
MWI,Fiscal balance,2031,-11.288,% GDP,IMF (WEO)
MWI,Fiscal balance,2027,-3.116,% GDP,IMF (WEO)
MWI,Fiscal balance,2028,-2.512,% GDP,IMF (WEO)
MWI,Fiscal balance,2029,-2.29,% GDP,IMF (WEO)
MWI,Fiscal balance,2030,-2.527,% GDP,IMF (WEO)
MWI,Fiscal balance,2031,-2.292,% GDP,IMF (WEO)
MWI,Gen gov debt,2027,72.586,% GDP,IMF (WEO)
MWI,Gen gov debt,2028,70.242,% GDP,IMF (WEO)
MWI,Gen gov debt,2029,68.812,% GDP,IMF (WEO)
MWI,Gen gov debt,2030,67.678,% GDP,IMF (WEO)
MWI,Gen gov debt,2031,68.236,% GDP,IMF (WEO)
MLI,GDP growth,2027,5.7,%,IMF (WEO)
MLI,GDP growth,2028,5.5,%,IMF (WEO)
MLI,GDP growth,2029,5.25,%,IMF (WEO)
MLI,GDP growth,2030,5.25,%,IMF (WEO)
MLI,GDP growth,2031,5.25,%,IMF (WEO)
MLI,Inflation,2027,2.0,%,IMF (WEO)
MLI,Inflation,2028,2.0,%,IMF (WEO)
MLI,Inflation,2029,2.0,%,IMF (WEO)
MLI,Inflation,2030,2.0,%,IMF (WEO)
MLI,Inflation,2031,2.0,%,IMF (WEO)
MLI,Fiscal balance,2027,-2.269,% GDP,IMF (WEO)
MLI,Fiscal balance,2028,-2.369,% GDP,IMF (WEO)
MLI,Fiscal balance,2029,-2.364,% GDP,IMF (WEO)
MLI,Fiscal balance,2030,-2.38,% GDP,IMF (WEO)
MLI,Fiscal balance,2031,-2.38,% GDP,IMF (WEO)
MLI,Fiscal balance,2027,-0.593,% GDP,IMF (WEO)
MLI,Fiscal balance,2028,-0.452,% GDP,IMF (WEO)
MLI,Fiscal balance,2029,-0.532,% GDP,IMF (WEO)
MLI,Fiscal balance,2030,-0.64,% GDP,IMF (WEO)
MLI,Fiscal balance,2031,-0.64,% GDP,IMF (WEO)
MLI,Gen gov debt,2027,39.672,% GDP,IMF (WEO)
MLI,Gen gov debt,2028,38.937,% GDP,IMF (WEO)
MLI,Gen gov debt,2029,38.499,% GDP,IMF (WEO)
MLI,Gen gov debt,2030,38.177,% GDP,IMF (WEO)
MLI,Gen gov debt,2031,37.917,% GDP,IMF (WEO)
MUS,GDP growth,2027,3.4,%,IMF (WEO)
MUS,GDP growth,2028,3.4,%,IMF (WEO)
MUS,GDP growth,2029,3.4,%,IMF (WEO)
MUS,GDP growth,2030,3.4,%,IMF (WEO)
MUS,GDP growth,2031,3.4,%,IMF (WEO)
MUS,Inflation,2027,3.815,%,IMF (WEO)
MUS,Inflation,2028,3.584,%,IMF (WEO)
MUS,Inflation,2029,3.511,%,IMF (WEO)
MUS,Inflation,2030,3.485,%,IMF (WEO)
MUS,Inflation,2031,3.476,%,IMF (WEO)
MUS,Fiscal balance,2027,-1.85,% GDP,IMF (WEO)
MUS,Fiscal balance,2028,-1.509,% GDP,IMF (WEO)
MUS,Fiscal balance,2029,-0.788,% GDP,IMF (WEO)
MUS,Fiscal balance,2030,-0.467,% GDP,IMF (WEO)
MUS,Fiscal balance,2031,-0.027,% GDP,IMF (WEO)
MUS,Fiscal balance,2027,0.874,% GDP,IMF (WEO)
MUS,Fiscal balance,2028,1.193,% GDP,IMF (WEO)
MUS,Fiscal balance,2029,1.599,% GDP,IMF (WEO)
MUS,Fiscal balance,2030,1.722,% GDP,IMF (WEO)
MUS,Fiscal balance,2031,1.927,% GDP,IMF (WEO)
MUS,Gen gov debt,2027,85.032,% GDP,IMF (WEO)
MUS,Gen gov debt,2028,83.52,% GDP,IMF (WEO)
MUS,Gen gov debt,2029,81.561,% GDP,IMF (WEO)
MUS,Gen gov debt,2030,79.775,% GDP,IMF (WEO)
MUS,Gen gov debt,2031,78.303,% GDP,IMF (WEO)
MOZ,GDP growth,2027,2.731,%,IMF (WEO)
MOZ,GDP growth,2028,2.184,%,IMF (WEO)
MOZ,GDP growth,2029,3.072,%,IMF (WEO)
MOZ,GDP growth,2030,12.102,%,IMF (WEO)
MOZ,GDP growth,2031,13.038,%,IMF (WEO)
MOZ,Inflation,2027,5.25,%,IMF (WEO)
MOZ,Inflation,2028,5.0,%,IMF (WEO)
MOZ,Inflation,2029,5.0,%,IMF (WEO)
MOZ,Inflation,2030,5.0,%,IMF (WEO)
MOZ,Inflation,2031,5.0,%,IMF (WEO)
MOZ,Fiscal balance,2027,-7.262,% GDP,IMF (WEO)
MOZ,Fiscal balance,2028,-8.351,% GDP,IMF (WEO)
MOZ,Fiscal balance,2029,-9.421,% GDP,IMF (WEO)
MOZ,Fiscal balance,2030,-9.788,% GDP,IMF (WEO)
MOZ,Fiscal balance,2031,-10.962,% GDP,IMF (WEO)
MOZ,Fiscal balance,2027,-2.029,% GDP,IMF (WEO)
MOZ,Fiscal balance,2028,-1.978,% GDP,IMF (WEO)
MOZ,Fiscal balance,2029,-2.007,% GDP,IMF (WEO)
MOZ,Fiscal balance,2030,-1.965,% GDP,IMF (WEO)
MOZ,Fiscal balance,2031,-2.751,% GDP,IMF (WEO)
MOZ,Gen gov debt,2027,113.343,% GDP,IMF (WEO)
MOZ,Gen gov debt,2028,120.475,% GDP,IMF (WEO)
MOZ,Gen gov debt,2029,126.202,% GDP,IMF (WEO)
MOZ,Gen gov debt,2030,122.626,% GDP,IMF (WEO)
MOZ,Gen gov debt,2031,111.483,% GDP,IMF (WEO)
NAM,GDP growth,2027,2.744,%,IMF (WEO)
NAM,GDP growth,2028,3.033,%,IMF (WEO)
NAM,GDP growth,2029,3.144,%,IMF (WEO)
NAM,GDP growth,2030,2.997,%,IMF (WEO)
NAM,GDP growth,2031,3.007,%,IMF (WEO)
NAM,Inflation,2027,3.401,%,IMF (WEO)
NAM,Inflation,2028,3.001,%,IMF (WEO)
NAM,Inflation,2029,3.0,%,IMF (WEO)
NAM,Inflation,2030,3.0,%,IMF (WEO)
NAM,Inflation,2031,3.0,%,IMF (WEO)
NAM,Fiscal balance,2027,-5.387,% GDP,IMF (WEO)
NAM,Fiscal balance,2028,-5.032,% GDP,IMF (WEO)
NAM,Fiscal balance,2029,-4.978,% GDP,IMF (WEO)
NAM,Fiscal balance,2030,-5.13,% GDP,IMF (WEO)
NAM,Fiscal balance,2031,-5.258,% GDP,IMF (WEO)
NAM,Fiscal balance,2027,0.166,% GDP,IMF (WEO)
NAM,Fiscal balance,2028,0.565,% GDP,IMF (WEO)
NAM,Fiscal balance,2029,0.644,% GDP,IMF (WEO)
NAM,Fiscal balance,2030,0.625,% GDP,IMF (WEO)
NAM,Fiscal balance,2031,0.622,% GDP,IMF (WEO)
NAM,Gen gov debt,2027,71.157,% GDP,IMF (WEO)
NAM,Gen gov debt,2028,72.444,% GDP,IMF (WEO)
NAM,Gen gov debt,2029,73.293,% GDP,IMF (WEO)
NAM,Gen gov debt,2030,74.481,% GDP,IMF (WEO)
NAM,Gen gov debt,2031,75.712,% GDP,IMF (WEO)
NER,GDP growth,2027,6.549,%,IMF (WEO)
NER,GDP growth,2028,6.008,%,IMF (WEO)
NER,GDP growth,2029,6.007,%,IMF (WEO)
NER,GDP growth,2030,6.017,%,IMF (WEO)
NER,GDP growth,2031,6.0,%,IMF (WEO)
NER,Inflation,2027,2.0,%,IMF (WEO)
NER,Inflation,2028,2.0,%,IMF (WEO)
NER,Inflation,2029,2.0,%,IMF (WEO)
NER,Inflation,2030,2.0,%,IMF (WEO)
NER,Inflation,2031,2.0,%,IMF (WEO)
NER,Fiscal balance,2027,-2.985,% GDP,IMF (WEO)
NER,Fiscal balance,2028,-2.993,% GDP,IMF (WEO)
NER,Fiscal balance,2029,-3.0,% GDP,IMF (WEO)
NER,Fiscal balance,2030,-3.038,% GDP,IMF (WEO)
NER,Fiscal balance,2031,-3.045,% GDP,IMF (WEO)
NER,Fiscal balance,2027,-1.137,% GDP,IMF (WEO)
NER,Fiscal balance,2028,-1.165,% GDP,IMF (WEO)
NER,Fiscal balance,2029,-1.438,% GDP,IMF (WEO)
NER,Fiscal balance,2030,-1.525,% GDP,IMF (WEO)
NER,Fiscal balance,2031,-1.608,% GDP,IMF (WEO)
NER,Gen gov debt,2027,44.939,% GDP,IMF (WEO)
NER,Gen gov debt,2028,44.729,% GDP,IMF (WEO)
NER,Gen gov debt,2029,44.605,% GDP,IMF (WEO)
NER,Gen gov debt,2030,44.444,% GDP,IMF (WEO)
NER,Gen gov debt,2031,44.281,% GDP,IMF (WEO)
NGA,GDP growth,2027,4.324,%,IMF (WEO)
NGA,GDP growth,2028,4.133,%,IMF (WEO)
NGA,GDP growth,2029,4.236,%,IMF (WEO)
NGA,GDP growth,2030,4.186,%,IMF (WEO)
NGA,GDP growth,2031,4.181,%,IMF (WEO)
NGA,Inflation,2027,15.854,%,IMF (WEO)
NGA,Inflation,2028,12.75,%,IMF (WEO)
NGA,Inflation,2029,10.0,%,IMF (WEO)
NGA,Inflation,2030,10.0,%,IMF (WEO)
NGA,Inflation,2031,10.0,%,IMF (WEO)
NGA,Fiscal balance,2027,-2.906,% GDP,IMF (WEO)
NGA,Fiscal balance,2028,-2.345,% GDP,IMF (WEO)
NGA,Fiscal balance,2029,-2.164,% GDP,IMF (WEO)
NGA,Fiscal balance,2030,-2.092,% GDP,IMF (WEO)
NGA,Fiscal balance,2031,-1.872,% GDP,IMF (WEO)
NGA,Fiscal balance,2027,-0.599,% GDP,IMF (WEO)
NGA,Fiscal balance,2028,-0.133,% GDP,IMF (WEO)
NGA,Fiscal balance,2029,-0.082,% GDP,IMF (WEO)
NGA,Fiscal balance,2030,-0.075,% GDP,IMF (WEO)
NGA,Fiscal balance,2031,0.017,% GDP,IMF (WEO)
NGA,Gen gov debt,2027,33.091,% GDP,IMF (WEO)
NGA,Gen gov debt,2028,32.488,% GDP,IMF (WEO)
NGA,Gen gov debt,2029,31.727,% GDP,IMF (WEO)
NGA,Gen gov debt,2030,30.938,% GDP,IMF (WEO)
NGA,Gen gov debt,2031,30.105,% GDP,IMF (WEO)
RWA,GDP growth,2027,7.599,%,IMF (WEO)
RWA,GDP growth,2028,6.753,%,IMF (WEO)
RWA,GDP growth,2029,6.796,%,IMF (WEO)
RWA,GDP growth,2030,6.84,%,IMF (WEO)
RWA,GDP growth,2031,6.8,%,IMF (WEO)
RWA,Inflation,2027,5.0,%,IMF (WEO)
RWA,Inflation,2028,5.0,%,IMF (WEO)
RWA,Inflation,2029,5.0,%,IMF (WEO)
RWA,Inflation,2030,5.0,%,IMF (WEO)
RWA,Inflation,2031,5.0,%,IMF (WEO)
RWA,Fiscal balance,2027,-3.005,% GDP,IMF (WEO)
RWA,Fiscal balance,2028,-2.797,% GDP,IMF (WEO)
RWA,Fiscal balance,2029,-3.074,% GDP,IMF (WEO)
RWA,Fiscal balance,2030,-1.979,% GDP,IMF (WEO)
RWA,Fiscal balance,2031,-3.642,% GDP,IMF (WEO)
RWA,Fiscal balance,2027,-0.848,% GDP,IMF (WEO)
RWA,Fiscal balance,2028,-0.778,% GDP,IMF (WEO)
RWA,Fiscal balance,2029,-1.223,% GDP,IMF (WEO)
RWA,Fiscal balance,2030,-0.64,% GDP,IMF (WEO)
RWA,Fiscal balance,2031,-1.947,% GDP,IMF (WEO)
RWA,Gen gov debt,2027,67.399,% GDP,IMF (WEO)
RWA,Gen gov debt,2028,67.416,% GDP,IMF (WEO)
RWA,Gen gov debt,2029,67.185,% GDP,IMF (WEO)
RWA,Gen gov debt,2030,65.212,% GDP,IMF (WEO)
RWA,Gen gov debt,2031,61.598,% GDP,IMF (WEO)
STP,GDP growth,2027,3.9,%,IMF (WEO)
STP,GDP growth,2028,3.251,%,IMF (WEO)
STP,GDP growth,2029,3.251,%,IMF (WEO)
STP,GDP growth,2030,3.256,%,IMF (WEO)
STP,GDP growth,2031,3.25,%,IMF (WEO)
STP,Inflation,2027,7.85,%,IMF (WEO)
STP,Inflation,2028,5.95,%,IMF (WEO)
STP,Inflation,2029,5.0,%,IMF (WEO)
STP,Inflation,2030,5.0,%,IMF (WEO)
STP,Inflation,2031,5.0,%,IMF (WEO)
STP,Fiscal balance,2027,1.611,% GDP,IMF (WEO)
STP,Fiscal balance,2028,2.9,% GDP,IMF (WEO)
STP,Fiscal balance,2029,2.699,% GDP,IMF (WEO)
STP,Fiscal balance,2030,2.894,% GDP,IMF (WEO)
STP,Fiscal balance,2031,2.651,% GDP,IMF (WEO)
STP,Fiscal balance,2027,2.168,% GDP,IMF (WEO)
