iso3,indicator,side,rule_id,label_en,label_fr,value
GUM,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 5.1),Croissance du PIB soutenue au-dessus de 5 % (valeur : 5.1),5.09986426216793
GUM,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 0.99),"Stabilité politique solide au-dessus de 0,5 (valeur : 0.99)",0.9927487
GUM,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 1.03: solid legal enforcement.,État de droit solide à 1.03 : application du droit fiable.,1.0346735
GUY,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 13.9),Excédent courant au-dessus de 3 % du PIB (valeur : 13.9),13.902228797549
GUY,Debt service,opportunity,debt_service_low,Low debt service at 2.9% of exports: manageable external burden.,Service de la dette faible a 2.9% des exports : charge externe maitrisee.,2.88572767868533
GUY,External debt,opportunity,ext_debt_low,External debt below 30 % of GNI (value: 22.6),Dette externe sous 30 % du RNB (valeur : 22.6),22.6406371146813
GUY,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-5.917
GUY,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 43.8),Croissance du PIB soutenue au-dessus de 5 % (valeur : 43.8),43.8192726391966
GUY,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 29.2),Dette publique sous 40 % du PIB (valeur : 29.2),29.174
GUY,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 2.9),Inflation contenue sous 3 % (valeur : 2.9),2.90379501424778
GUY,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,0.849936413375672
HKG,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 1.57),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 1.57)",1.5721573
HKG,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 13.3),Excédent courant au-dessus de 3 % du PIB (valeur : 13.3),13.3384324463252
HKG,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-5.84
HKG,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 14.1),Dette publique sous 40 % du PIB (valeur : 14.1),14.076
HKG,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 1.7),Inflation contenue sous 3 % (valeur : 1.7),1.72972119105914
HKG,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 0.63),"Stabilité politique solide au-dessus de 0,5 (valeur : 0.63)",0.6310985
HKG,Regulatory quality,opportunity,regulatory_quality_high,Strong regulatory quality at 1.74: sound policy framework.,Qualité réglementaire solide à 1.74 : cadre politique sain.,1.7399242
HKG,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 0.92: solid legal enforcement.,État de droit solide à 0.92 : application du droit fiable.,0.9209804
HKG,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 3.0),Chômage faible sous 5 % (valeur : 3.0),2.988
HKG,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 9.5),Chômage des jeunes sous 12 % (valeur : 9.5),9.507
HND,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.2446903
HND,Gini,risk,gini_high,Gini index above 45 (high inequality),Indice de Gini supérieur à 45 (inégalités élevées),45.7
HND,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-0.6280335
HND,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.1768036
HND,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 4.9),Chômage faible sous 5 % (valeur : 4.9),4.91
HND,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 8.3),Chômage des jeunes sous 12 % (valeur : 8.3),8.301
HRV,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 30.1)","Inégalités contenues (Gini sous 35, valeur : 30.1)",30.1
HRV,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 3.0),Inflation contenue sous 3 % (valeur : 3.0),2.97200477643626
HRV,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 0.58),"Stabilité politique solide au-dessus de 0,5 (valeur : 0.58)",0.5814089
HRV,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,0.693330579617451
HTI,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.5403494
HTI,Debt service,risk,debt_service_high,Debt service above 25 % of exports,Service de la dette au-dessus de 25 % des exports,63.162658981726
HTI,External debt,opportunity,ext_debt_low,External debt below 30 % of GNI (value: 3.7),Dette externe sous 30 % du RNB (valeur : 3.7),3.74484478267583
HTI,GDP growth,risk,recession,Negative GDP growth,Croissance du PIB négative,-4.18495104762965
HTI,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 10.7),Dette publique sous 40 % du PIB (valeur : 10.7),10.667
HTI,Inflation,risk,inflation_high,Inflation above 10 %,Inflation supérieure à 10 %,26.9490564091987
HTI,Political stability,risk,political_instability,Political stability below -1.0,"Stabilité politique inférieure à -1,0",-1.2013046
HTI,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-1.4634157
HTI,Reserves,opportunity,reserves_high,Comfortable reserves above 6 months of imports (value: 6.8),Réserves confortables au-dessus de 6 mois d'importations (valeur : 6.8),6.76937385035421
HTI,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.6033955
HTI,Youth unemployment,risk,youth_unemp_high,Youth unemployment above 25 %,Chômage des jeunes supérieur à 25 %,36.758
HUN,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 30.6)","Inégalités contenues (Gini sous 35, valeur : 30.6)",30.6
HUN,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,2.8245674279119
HUN,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 4.5),Chômage faible sous 5 % (valeur : 4.5),4.5
IDN,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-0.5446152
IDN,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 5.0),Croissance du PIB soutenue au-dessus de 5 % (valeur : 5.0),5.03257477088519
IDN,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 34.9)","Inégalités contenues (Gini sous 35, valeur : 34.9)",34.9
IDN,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 2.2),Inflation contenue sous 3 % (valeur : 2.2),2.18151273615189
IDN,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 3.3),Chômage faible sous 5 % (valeur : 3.3),3.301
IMN,GDP growth,risk,recession,Negative GDP growth,Croissance du PIB négative,-2.03524496955581
IND,External debt,opportunity,ext_debt_low,External debt below 30 % of GNI (value: 18.6),Dette externe sous 30 % du RNB (valeur : 18.6),18.5795533694083
IND,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-7.414
IND,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 7.1),Croissance du PIB soutenue au-dessus de 5 % (valeur : 7.1),7.09927893176518
IND,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 25.5)","Inégalités contenues (Gini sous 35, valeur : 25.5)",25.5
IND,Reserves,opportunity,reserves_high,Comfortable reserves above 6 months of imports (value: 7.5),Réserves confortables au-dessus de 6 mois d'importations (valeur : 7.5),7.52136088188696
IND,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 4.2),Chômage faible sous 5 % (valeur : 4.2),4.173
IRL,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 1.57),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 1.57)",1.572589
IRL,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 17.4),Excédent courant au-dessus de 3 % du PIB (valeur : 17.4),17.3995604849009
IRL,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 31.6),Dette publique sous 40 % du PIB (valeur : 31.6),31.625
IRL,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 29.0)","Inégalités contenues (Gini sous 35, valeur : 29.0)",29.0
IRL,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 2.1),Inflation contenue sous 3 % (valeur : 2.1),2.11344999577317
IRL,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 0.71),"Stabilité politique solide au-dessus de 0,5 (valeur : 0.71)",0.7099698999999999
IRL,Regulatory quality,opportunity,regulatory_quality_high,Strong regulatory quality at 1.79: sound policy framework.,Qualité réglementaire solide à 1.79 : cadre politique sain.,1.7944361
IRL,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,0.1406788790813
IRL,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 1.59: solid legal enforcement.,État de droit solide à 1.59 : application du droit fiable.,1.5913218999999998
IRL,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 4.3),Chômage faible sous 5 % (valeur : 4.3),4.3
IRL,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 10.4),Chômage des jeunes sous 12 % (valeur : 10.4),10.439
IRN,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.1472382
IRN,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 11.4),Excédent courant au-dessus de 3 % du PIB (valeur : 11.4),11.3886353724179
IRN,Debt service,opportunity,debt_service_low,Low debt service at 0.3% of exports: manageable external burden.,Service de la dette faible a 0.3% des exports : charge externe maitrisee.,0.284993582584259
IRN,External debt,opportunity,ext_debt_low,External debt below 30 % of GNI (value: 2.2),Dette externe sous 30 % du RNB (valeur : 2.2),2.21280566524888
IRN,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-5.185
IRN,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 37.3),Dette publique sous 40 % du PIB (valeur : 37.3),37.254
IRN,Inflation,risk,inflation_high,Inflation above 10 %,Inflation supérieure à 10 %,32.455871402917
IRN,Political stability,risk,political_instability,Political stability below -1.0,"Stabilité politique inférieure à -1,0",-1.5811883999999998
IRN,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-1.5113535
IRN,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.2348012
IRQ,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.2050155
IRQ,Debt service,opportunity,debt_service_low,Low debt service at 3.0% of exports: manageable external burden.,Service de la dette faible a 3.0% des exports : charge externe maitrisee.,2.95676245098624
IRQ,External debt,opportunity,ext_debt_low,External debt below 30 % of GNI (value: 6.2),Dette externe sous 30 % du RNB (valeur : 6.2),6.22639916968424
IRQ,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-7.191
IRQ,GDP growth,risk,recession,Negative GDP growth,Croissance du PIB négative,-1.54525198319173
IRQ,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 29.8)","Inégalités contenues (Gini sous 35, valeur : 29.8)",29.8
IRQ,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 2.6),Inflation contenue sous 3 % (valeur : 2.6),2.6116961151764
IRQ,Political stability,risk,political_instability,Political stability below -1.0,"Stabilité politique inférieure à -1,0",-2.0642762
IRQ,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-1.030546
IRQ,Reserves,opportunity,reserves_high,Comfortable reserves above 6 months of imports (value: 11.2),Réserves confortables au-dessus de 6 mois d'importations (valeur : 11.2),11.2072163127604
IRQ,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.3581614
IRQ,Unemployment,risk,unemp_high,Unemployment above 15 %,Chômage supérieur à 15 %,15.293
IRQ,Youth unemployment,risk,youth_unemp_high,Youth unemployment above 25 %,Chômage des jeunes supérieur à 25 %,31.726
ISL,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 1.83),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 1.83)",1.828818
ISL,Fiscal balance,opportunity,fiscal_surplus,Fiscal surplus of 1.3% of GDP: comfortable policy space.,Excédent budgétaire de 1.3% du PIB : marge de manœuvre confortable.,1.281
ISL,GDP growth,risk,recession,Negative GDP growth,Croissance du PIB négative,-1.2828764442695
ISL,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 26.8)","Inégalités contenues (Gini sous 35, valeur : 26.8)",26.8
ISL,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 1.21),"Stabilité politique solide au-dessus de 0,5 (valeur : 1.21)",1.2056034
ISL,Regulatory quality,opportunity,regulatory_quality_high,Strong regulatory quality at 1.33: sound policy framework.,Qualité réglementaire solide à 1.33 : cadre politique sain.,1.3302839
ISL,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 1.63: solid legal enforcement.,État de droit solide à 1.63 : application du droit fiable.,1.6278886
ISL,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 3.6),Chômage faible sous 5 % (valeur : 3.6),3.6
ISL,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 8.8),Chômage des jeunes sous 12 % (valeur : 8.8),8.78
ISR,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 0.85),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 0.85)",0.8533189999999999
ISR,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-5.859
ISR,Political stability,risk,political_instability,Political stability below -1.0,"Stabilité politique inférieure à -1,0",-1.0375015
ISR,Regulatory quality,opportunity,regulatory_quality_high,Strong regulatory quality at 1.11: sound policy framework.,Qualité réglementaire solide à 1.11 : cadre politique sain.,1.1138772
ISR,Reserves,opportunity,reserves_high,Comfortable reserves above 6 months of imports (value: 15.8),Réserves confortables au-dessus de 6 mois d'importations (valeur : 15.8),15.8333842967618
ISR,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 0.60: solid legal enforcement.,État de droit solide à 0.60 : application du droit fiable.,0.5997177
ISR,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 3.6),Chômage faible sous 5 % (valeur : 3.6),3.595
